COD,Valor Pedido,Cidade,Data da Venda,COD Cliente
AB1006,2.0,Goiânia,2017-01-17,274
AB1022,5.0,Guarulhos,2017-01-17,272
AB1015,3.0,São Paulo,2017-01-17,797
AB1012,2.0,Goiânia,2017-01-17,463
AB1024,2.0,Guarulhos,2017-01-17,491
AB1011,1.0,Fortaleza,2017-01-17,802
AB1012,2.0,Curitiba,2017-01-17,442
AB1017,2.0,Niterói,2017-01-17,390
AB1020,4.0,Curitiba,2017-01-17,699
AB1002,5.0,Guarulhos,2017-01-17,294
AB1007,3.0,Recife,2017-01-17,729
AB1022,1.0,Goiânia,2017-01-17,315
AB1023,1.0,Curitiba,2017-01-17,22
AB1001,2.0,São Paulo,2017-01-17,196
AB1017,3.0,Goiânia,2017-01-18,615
AB1002,5.0,Niterói,2017-01-18,654
AB1024,5.0,Belo Horizonte,2017-01-18,497
AB1012,4.0,Porto Alegre,2017-01-18,166
AB1020,1.0,São Paulo,2017-01-18,541
AB1021,2.0,Salvador,2017-01-18,198
AB1017,3.0,Fortaleza,2017-01-18,703
AB1002,2.0,São Paulo,2017-01-18,400
AB1004,1.0,Guarulhos,2017-01-18,311
AB1014,5.0,Campinas,2017-01-18,563
AB1004,2.0,Nova Iguaço,2017-01-18,680
AB1015,2.0,Porto Alegre,2017-01-18,515
AB1006,5.0,Belo Horizonte,2017-01-18,721
AB1017,2.0,Recife,2017-01-18,672
AB1008,1.0,Nova Iguaço,2017-01-18,543
AB1009,2.0,Salvador,2017-01-18,792
AB1018,2.0,Campinas,2017-01-18,739
AB1006,1.0,Curitiba,2017-01-18,250
AB1013,3.0,Porto Alegre,2017-01-18,780
AB1011,4.0,Recife,2017-01-18,820
AB1009,1.0,Belo Horizonte,2017-01-18,721
AB1013,2.0,Goiânia,2017-01-18,17
AB1024,2.0,Nova Iguaço,2017-01-18,543
AB1023,1.0,Campinas,2017-01-18,511
AB1019,5.0,Recife,2017-01-18,676
AB1019,1.0,Guarulhos,2017-01-18,270
AB1015,1.0,Campinas,2017-01-18,333
AB1003,2.0,Salvador,2017-01-18,790
AB1020,4.0,Nova Iguaço,2017-01-18,655
AB1020,5.0,Goiânia,2017-01-18,246
AB1003,1.0,Goiânia,2017-01-18,103
AB1005,4.0,Niterói,2017-01-18,273
AB1009,1.0,Guarulhos,2017-01-19,629
AB1001,4.0,Nova Iguaço,2017-01-19,324
AB1022,2.0,Niterói,2017-01-19,495
AB1004,1.0,Rio de Janeiro,2017-01-19,405
AB1001,1.0,Salvador,2017-01-19,787
AB1007,2.0,Curitiba,2017-01-19,619
AB1001,1.0,Goiânia,2017-01-19,674
AB1007,4.0,Belo Horizonte,2017-01-19,590
AB1002,2.0,Recife,2017-01-19,595
AB1015,5.0,Goiânia,2017-01-19,527
AB1020,1.0,Goiânia,2017-01-19,762
AB1001,3.0,Salvador,2017-01-19,34
AB1016,5.0,Belo Horizonte,2017-01-19,786
AB1009,5.0,Belo Horizonte,2017-01-19,154
AB1013,2.0,Fortaleza,2017-01-19,740
AB1010,3.0,Nova Iguaço,2017-01-19,604
AB1022,4.0,Niterói,2017-01-19,454
AB1005,2.0,Guarulhos,2017-01-19,67
AB1023,3.0,Guarulhos,2017-01-19,184
AB1024,5.0,Niterói,2017-01-19,763
AB1006,3.0,Salvador,2017-01-19,551
AB1011,3.0,Niterói,2017-01-19,273
AB1008,2.0,Recife,2017-01-19,268
AB1024,1.0,Salvador,2017-01-19,800
AB1014,5.0,Rio de Janeiro,2017-01-19,336
AB1013,2.0,Guarulhos,2017-01-19,128
AB1006,2.0,Guarulhos,2017-01-19,41
AB1021,4.0,Fortaleza,2017-01-19,565
AB1017,1.0,São Paulo,2017-01-19,261
AB1012,4.0,Fortaleza,2017-01-19,263
AB1001,2.0,Salvador,2017-01-19,800
AB1012,5.0,Recife,2017-01-19,169
AB1010,4.0,Campinas,2017-01-19,819
AB1010,5.0,Guarulhos,2017-01-20,564
AB1013,5.0,Recife,2017-01-20,117
AB1018,4.0,Curitiba,2017-01-20,346
AB1018,5.0,Recife,2017-01-20,304
AB1004,4.0,Fortaleza,2017-01-20,740
AB1018,3.0,Porto Alegre,2017-01-20,12
AB1013,2.0,Guarulhos,2017-01-20,364
AB1008,4.0,Guarulhos,2017-01-20,433
AB1012,4.0,Porto Alegre,2017-01-20,386
AB1020,2.0,Guarulhos,2017-01-20,184
AB1006,3.0,Niterói,2017-01-20,131
AB1011,4.0,Fortaleza,2017-01-20,461
AB1016,3.0,Niterói,2017-01-20,280
AB1011,1.0,Salvador,2017-01-20,594
AB1015,4.0,São Paulo,2017-01-20,382
AB1018,2.0,Guarulhos,2017-01-20,341
AB1008,2.0,Guarulhos,2017-01-20,62
AB1015,1.0,São Paulo,2017-01-20,111
AB1001,1.0,Belo Horizonte,2017-01-20,613
AB1023,5.0,Curitiba,2017-01-20,63
AB1017,4.0,Rio de Janeiro,2017-01-20,499
AB1006,4.0,Campinas,2017-01-20,663
AB1021,1.0,Guarulhos,2017-01-20,610
AB1019,4.0,Campinas,2017-01-20,262
AB1019,3.0,Nova Iguaço,2017-01-20,591
AB1009,2.0,Rio de Janeiro,2017-01-20,325
AB1021,1.0,Nova Iguaço,2017-01-20,14
AB1020,1.0,Porto Alegre,2017-01-20,416
AB1012,3.0,Salvador,2017-01-20,237
AB1009,3.0,Goiânia,2017-01-20,88
AB1015,3.0,Goiânia,2017-01-20,762
AB1004,2.0,Nova Iguaço,2017-01-20,283
AB1016,2.0,Porto Alegre,2017-01-20,588
AB1023,2.0,Nova Iguaço,2017-01-20,691
AB1001,1.0,Rio de Janeiro,2017-01-20,52
AB1022,2.0,Goiânia,2017-01-20,351
AB1013,3.0,Rio de Janeiro,2017-01-20,443
AB1020,3.0,Guarulhos,2017-01-20,214
AB1017,5.0,Curitiba,2017-01-20,774
AB1016,2.0,Salvador,2017-01-21,156
AB1021,1.0,Recife,2017-01-21,32
AB1010,4.0,Campinas,2017-01-21,709
AB1008,3.0,Belo Horizonte,2017-01-21,193
AB1007,5.0,Fortaleza,2017-01-21,458
AB1003,1.0,Niterói,2017-01-21,454
AB1023,4.0,Nova Iguaço,2017-01-21,149
AB1014,3.0,São Paulo,2017-01-21,450
AB1005,4.0,São Paulo,2017-01-21,737
AB1004,1.0,Rio de Janeiro,2017-01-21,107
AB1002,4.0,Rio de Janeiro,2017-01-21,368
AB1005,1.0,Rio de Janeiro,2017-01-21,788
AB1003,3.0,Campinas,2017-01-21,563
AB1005,5.0,Niterói,2017-01-21,731
AB1013,4.0,Guarulhos,2017-01-21,242
AB1021,4.0,Niterói,2017-01-21,809
AB1001,5.0,Goiânia,2017-01-21,365
AB1015,5.0,Guarulhos,2017-01-21,137
AB1004,5.0,Belo Horizonte,2017-01-21,631
AB1001,1.0,Guarulhos,2017-01-21,287
AB1018,1.0,Campinas,2017-01-21,739
AB1013,3.0,Niterói,2017-01-21,767
AB1017,5.0,Guarulhos,2017-01-21,623
AB1021,1.0,Recife,2017-01-21,398
AB1016,1.0,São Paulo,2017-01-21,69
AB1004,1.0,Porto Alegre,2017-01-21,428
AB1016,3.0,Recife,2017-01-21,277
AB1021,5.0,Goiânia,2017-01-21,762
AB1019,3.0,Campinas,2017-01-21,732
AB1018,1.0,Guarulhos,2017-01-21,567
AB1023,1.0,Campinas,2017-01-21,739
AB1010,2.0,Niterói,2017-01-21,632
AB1023,4.0,Niterói,2017-01-21,176
AB1002,3.0,Curitiba,2017-01-21,66
AB1014,3.0,Recife,2017-01-21,277
AB1019,4.0,Fortaleza,2017-01-21,565
AB1019,5.0,Porto Alegre,2017-01-21,664
AB1009,2.0,Salvador,2017-01-21,100
AB1015,5.0,Campinas,2017-01-21,36
AB1016,5.0,Niterói,2017-01-21,135
AB1002,4.0,Rio de Janeiro,2017-01-21,155
AB1007,3.0,Campinas,2017-01-21,529
AB1004,3.0,São Paulo,2017-01-21,114
AB1011,4.0,Curitiba,2017-01-22,4
AB1005,2.0,Nova Iguaço,2017-01-22,569
AB1018,5.0,São Paulo,2017-01-22,665
AB1011,4.0,Goiânia,2017-01-22,723
AB1012,3.0,Fortaleza,2017-01-22,288
AB1015,3.0,Guarulhos,2017-01-22,496
AB1020,4.0,Goiânia,2017-01-22,562
AB1019,5.0,Recife,2017-01-22,500
AB1011,4.0,Porto Alegre,2017-01-22,606
AB1015,5.0,Recife,2017-01-22,729
AB1009,5.0,São Paulo,2017-01-22,617
AB1019,5.0,Curitiba,2017-01-22,714
AB1024,4.0,Porto Alegre,2017-01-22,68
AB1010,2.0,Niterói,2017-01-22,236
AB1014,2.0,Fortaleza,2017-01-22,802
AB1020,2.0,Guarulhos,2017-01-22,153
AB1015,4.0,Rio de Janeiro,2017-01-22,194
AB1007,5.0,Curitiba,2017-01-22,217
AB1014,5.0,Goiânia,2017-01-22,738
AB1023,3.0,Salvador,2017-01-22,232
AB1020,2.0,Porto Alegre,2017-01-22,203
AB1005,2.0,São Paulo,2017-01-22,400
AB1021,2.0,Recife,2017-01-22,805
AB1003,4.0,Recife,2017-01-22,165
AB1021,5.0,Belo Horizonte,2017-01-22,786
AB1015,1.0,Recife,2017-01-22,768
AB1015,1.0,Nova Iguaço,2017-01-22,77
AB1014,2.0,Goiânia,2017-01-22,738
AB1002,2.0,Belo Horizonte,2017-01-22,251
AB1021,4.0,Curitiba,2017-01-22,493
AB1008,5.0,Rio de Janeiro,2017-01-22,407
AB1010,1.0,Niterói,2017-01-22,350
AB1015,1.0,Goiânia,2017-01-22,615
AB1022,2.0,Belo Horizonte,2017-01-22,413
AB1006,2.0,Guarulhos,2017-01-22,98
AB1013,5.0,Salvador,2017-01-23,583
AB1024,1.0,Salvador,2017-01-23,164
AB1022,3.0,Recife,2017-01-23,595
AB1011,3.0,Nova Iguaço,2017-01-23,576
AB1011,1.0,Salvador,2017-01-23,90
AB1019,2.0,Rio de Janeiro,2017-01-23,284
AB1017,1.0,Guarulhos,2017-01-23,340
AB1010,1.0,Fortaleza,2017-01-23,735
AB1003,2.0,São Paulo,2017-01-23,400
AB1005,1.0,Goiânia,2017-01-23,518
AB1019,5.0,Niterói,2017-01-23,42
AB1017,3.0,Fortaleza,2017-01-23,171
AB1024,3.0,Recife,2017-01-23,197
AB1024,2.0,Salvador,2017-01-23,285
AB1006,2.0,Campinas,2017-01-23,618
AB1022,5.0,Guarulhos,2017-01-23,440
AB1024,3.0,Recife,2017-01-23,27
AB1016,4.0,Rio de Janeiro,2017-01-23,749
AB1008,2.0,Belo Horizonte,2017-01-23,251
AB1024,5.0,Fortaleza,2017-01-23,657
AB1007,5.0,Guarulhos,2017-01-23,83
AB1024,1.0,Fortaleza,2017-01-23,269
AB1016,5.0,Campinas,2017-01-23,485
AB1022,1.0,Recife,2017-01-23,595
AB1014,3.0,Porto Alegre,2017-01-23,416
AB1006,5.0,Niterói,2017-01-23,176
AB1001,3.0,São Paulo,2017-01-23,202
AB1024,4.0,Nova Iguaço,2017-01-23,124
AB1020,5.0,Fortaleza,2017-01-23,557
AB1011,2.0,Recife,2017-01-23,494
AB1012,5.0,Rio de Janeiro,2017-01-23,499
AB1018,5.0,Rio de Janeiro,2017-01-23,52
AB1005,4.0,Guarulhos,2017-01-23,337
AB1002,5.0,Nova Iguaço,2017-01-23,680
AB1024,2.0,Salvador,2017-01-23,82
AB1002,4.0,Campinas,2017-01-23,265
AB1023,1.0,Belo Horizonte,2017-01-23,611
AB1006,2.0,Nova Iguaço,2017-01-23,691
AB1002,5.0,Campinas,2017-01-23,722
AB1006,5.0,Recife,2017-01-23,158
AB1022,2.0,Niterói,2017-01-23,488
AB1020,4.0,Porto Alegre,2017-01-23,189
AB1013,3.0,Guarulhos,2017-01-23,141
AB1024,4.0,Recife,2017-01-23,566
AB1022,5.0,São Paulo,2017-01-24,772
AB1017,5.0,Nova Iguaço,2017-01-24,77
AB1011,5.0,Goiânia,2017-01-24,682
AB1007,4.0,Goiânia,2017-01-24,682
AB1015,1.0,Guarulhos,2017-01-24,403
AB1014,5.0,Nova Iguaço,2017-01-24,43
AB1007,2.0,Nova Iguaço,2017-01-24,556
AB1020,1.0,São Paulo,2017-01-24,406
AB1005,5.0,Niterói,2017-01-24,46
AB1007,4.0,Campinas,2017-01-24,86
AB1013,5.0,Campinas,2017-01-24,86
AB1001,2.0,Porto Alegre,2017-01-24,453
AB1009,2.0,Recife,2017-01-24,342
AB1017,3.0,São Paulo,2017-01-24,776
AB1012,3.0,Curitiba,2017-01-24,85
AB1007,2.0,Salvador,2017-01-24,252
AB1024,2.0,Guarulhos,2017-01-24,528
AB1023,3.0,Nova Iguaço,2017-01-24,598
AB1013,3.0,São Paulo,2017-01-24,776
AB1020,3.0,Nova Iguaço,2017-01-24,78
AB1015,3.0,Guarulhos,2017-01-24,294
AB1004,4.0,Nova Iguaço,2017-01-24,530
AB1011,3.0,Fortaleza,2017-01-24,609
AB1019,4.0,Recife,2017-01-24,304
AB1022,2.0,Curitiba,2017-01-24,526
AB1017,4.0,Niterói,2017-01-24,451
AB1017,5.0,Curitiba,2017-01-24,95
AB1001,3.0,Guarulhos,2017-01-24,564
AB1023,5.0,Campinas,2017-01-24,510
AB1002,1.0,São Paulo,2017-01-24,408
AB1015,3.0,Nova Iguaço,2017-01-24,689
AB1010,5.0,Fortaleza,2017-01-24,796
AB1007,3.0,Salvador,2017-01-24,245
AB1021,4.0,São Paulo,2017-01-24,310
AB1013,3.0,Fortaleza,2017-01-24,163
AB1002,2.0,Salvador,2017-01-24,551
AB1020,1.0,Goiânia,2017-01-24,527
AB1015,3.0,Salvador,2017-01-24,559
AB1015,1.0,Recife,2017-01-24,234
AB1016,3.0,Guarulhos,2017-01-24,348
AB1007,3.0,Rio de Janeiro,2017-01-24,20
AB1011,1.0,Guarulhos,2017-01-24,629
AB1016,1.0,Porto Alegre,2017-01-24,404
AB1014,3.0,Fortaleza,2017-01-24,557
AB1014,3.0,Porto Alegre,2017-01-25,436
AB1012,5.0,Recife,2017-01-25,254
AB1012,2.0,Nova Iguaço,2017-01-25,330
AB1010,5.0,São Paulo,2017-01-25,408
AB1018,5.0,São Paulo,2017-01-25,748
AB1004,2.0,Fortaleza,2017-01-25,612
AB1015,5.0,Nova Iguaço,2017-01-25,701
AB1010,5.0,Recife,2017-01-25,169
AB1018,1.0,Niterói,2017-01-25,756
AB1016,5.0,Niterói,2017-01-25,146
AB1009,2.0,Salvador,2017-01-25,82
AB1004,4.0,São Paulo,2017-01-25,617
AB1003,5.0,Curitiba,2017-01-25,63
AB1013,5.0,Porto Alegre,2017-01-25,129
AB1001,2.0,Fortaleza,2017-01-25,163
AB1008,3.0,Nova Iguaço,2017-01-25,43
AB1008,4.0,Guarulhos,2017-01-25,142
AB1020,4.0,Belo Horizonte,2017-01-25,430
AB1005,2.0,Belo Horizonte,2017-01-25,359
AB1003,1.0,Guarulhos,2017-01-25,101
AB1017,3.0,Guarulhos,2017-01-25,399
AB1018,3.0,Goiânia,2017-01-25,605
AB1021,5.0,Goiânia,2017-01-25,527
AB1004,4.0,Guarulhos,2017-01-25,623
AB1009,3.0,Belo Horizonte,2017-01-25,693
AB1014,1.0,Goiânia,2017-01-25,173
AB1010,1.0,Campinas,2017-01-25,108
AB1024,2.0,São Paulo,2017-01-25,202
AB1011,5.0,Fortaleza,2017-01-25,796
AB1011,1.0,Porto Alegre,2017-01-25,416
AB1014,2.0,Guarulhos,2017-01-25,136
AB1010,2.0,Salvador,2017-01-25,90
AB1002,1.0,Nova Iguaço,2017-01-25,655
AB1010,1.0,Niterói,2017-01-25,73
AB1019,5.0,Guarulhos,2017-01-25,524
AB1021,4.0,Guarulhos,2017-01-25,561
AB1016,4.0,Rio de Janeiro,2017-01-25,213
AB1002,3.0,Campinas,2017-01-25,139
AB1015,1.0,Fortaleza,2017-01-25,113
AB1005,2.0,Nova Iguaço,2017-01-25,452
AB1009,1.0,Recife,2017-01-25,39
AB1022,1.0,Belo Horizonte,2017-01-26,23
AB1019,3.0,Porto Alegre,2017-01-26,816
AB1018,4.0,Recife,2017-01-26,297
AB1018,5.0,Fortaleza,2017-01-26,621
AB1009,5.0,Nova Iguaço,2017-01-26,585
AB1023,3.0,Belo Horizonte,2017-01-26,651
AB1007,4.0,Belo Horizonte,2017-01-26,693
AB1021,2.0,Belo Horizonte,2017-01-26,506
AB1017,1.0,Curitiba,2017-01-26,743
AB1004,2.0,Porto Alegre,2017-01-26,64
AB1021,2.0,Curitiba,2017-01-26,240
AB1009,5.0,Belo Horizonte,2017-01-26,693
AB1010,5.0,Porto Alegre,2017-01-26,203
AB1024,4.0,Salvador,2017-01-26,301
AB1003,4.0,Goiânia,2017-01-26,116
AB1013,1.0,Fortaleza,2017-01-26,553
AB1005,1.0,Fortaleza,2017-01-26,687
AB1004,4.0,Goiânia,2017-01-26,182
AB1004,1.0,Guarulhos,2017-01-26,596
AB1023,2.0,Salvador,2017-01-26,559
AB1006,3.0,São Paulo,2017-01-26,303
AB1001,5.0,São Paulo,2017-01-26,400
AB1003,1.0,São Paulo,2017-01-26,310
AB1004,2.0,Goiânia,2017-01-26,674
AB1012,4.0,Belo Horizonte,2017-01-26,193
AB1003,3.0,Rio de Janeiro,2017-01-26,362
AB1019,2.0,Recife,2017-01-26,234
AB1006,5.0,Porto Alegre,2017-01-26,38
AB1004,1.0,Campinas,2017-01-27,108
AB1009,5.0,Curitiba,2017-01-27,442
AB1010,1.0,Campinas,2017-01-27,639
AB1014,1.0,Nova Iguaço,2017-01-27,355
AB1010,2.0,Salvador,2017-01-27,551
AB1017,4.0,Recife,2017-01-27,500
AB1012,1.0,Rio de Janeiro,2017-01-27,331
AB1003,5.0,Belo Horizonte,2017-01-27,123
AB1005,3.0,Salvador,2017-01-27,675
AB1022,5.0,Niterói,2017-01-27,176
AB1019,3.0,Fortaleza,2017-01-27,480
AB1007,3.0,São Paulo,2017-01-27,665
AB1003,4.0,Niterói,2017-01-27,35
AB1004,3.0,Curitiba,2017-01-27,705
AB1005,3.0,Goiânia,2017-01-27,723
AB1009,5.0,São Paulo,2017-01-27,429
AB1004,3.0,Goiânia,2017-01-27,315
AB1014,2.0,Recife,2017-01-27,547
AB1010,3.0,Campinas,2017-01-27,120
AB1014,5.0,Curitiba,2017-01-27,812
AB1023,2.0,Salvador,2017-01-27,100
AB1017,3.0,Porto Alegre,2017-01-27,668
AB1012,4.0,Nova Iguaço,2017-01-27,283
AB1020,2.0,Recife,2017-01-27,70
AB1017,4.0,São Paulo,2017-01-27,617
AB1023,5.0,Rio de Janeiro,2017-01-27,362
AB1002,4.0,Guarulhos,2017-01-27,524
AB1015,3.0,Porto Alegre,2017-01-27,780
AB1019,5.0,Belo Horizonte,2017-01-27,397
AB1004,2.0,Guarulhos,2017-01-27,364
AB1005,1.0,Salvador,2017-01-27,799
AB1021,3.0,Salvador,2017-01-27,792
AB1023,5.0,Campinas,2017-01-27,257
AB1005,4.0,Curitiba,2017-01-27,394
AB1021,2.0,Guarulhos,2017-01-27,152
AB1007,4.0,São Paulo,2017-01-28,57
AB1005,2.0,Guarulhos,2017-01-28,467
AB1013,5.0,Campinas,2017-01-28,793
AB1011,3.0,Rio de Janeiro,2017-01-28,44
AB1002,5.0,Campinas,2017-01-28,670
AB1011,4.0,Curitiba,2017-01-28,478
AB1006,1.0,Guarulhos,2017-01-28,205
AB1009,2.0,Goiânia,2017-01-28,17
AB1017,5.0,Belo Horizonte,2017-01-28,58
AB1023,3.0,Nova Iguaço,2017-01-28,591
AB1014,4.0,Fortaleza,2017-01-28,740
AB1015,3.0,Nova Iguaço,2017-01-28,420
AB1009,3.0,Recife,2017-01-28,672
AB1020,4.0,Recife,2017-01-28,304
AB1018,1.0,Curitiba,2017-01-28,619
AB1023,3.0,Guarulhos,2017-01-28,175
AB1020,3.0,Guarulhos,2017-01-28,122
AB1007,3.0,Campinas,2017-01-28,289
AB1011,1.0,Guarulhos,2017-01-28,142
AB1011,3.0,Rio de Janeiro,2017-01-28,20
AB1023,3.0,Belo Horizonte,2017-01-28,413
AB1005,4.0,Recife,2017-01-28,27
AB1010,1.0,Recife,2017-01-28,729
AB1020,2.0,Nova Iguaço,2017-01-28,680
AB1013,3.0,Guarulhos,2017-01-28,84
AB1020,4.0,Recife,2017-01-28,277
AB1016,1.0,Recife,2017-01-28,268
AB1007,5.0,Campinas,2017-01-28,300
AB1014,4.0,Guarulhos,2017-01-28,287
AB1023,2.0,Porto Alegre,2017-01-28,624
AB1011,2.0,Curitiba,2017-01-28,751
AB1018,1.0,Recife,2017-01-28,158
AB1021,5.0,Curitiba,2017-01-28,338
AB1023,2.0,Niterói,2017-01-28,671
AB1008,2.0,São Paulo,2017-01-28,312
AB1011,5.0,Goiânia,2017-01-28,162
AB1023,1.0,Goiânia,2017-01-28,315
AB1005,2.0,Nova Iguaço,2017-01-28,282
AB1005,5.0,Porto Alegre,2017-01-28,361
AB1008,5.0,Guarulhos,2017-01-28,62
AB1005,1.0,Salvador,2017-01-28,799
AB1024,4.0,Niterói,2017-01-28,454
AB1016,3.0,Fortaleza,2017-01-28,565
AB1010,1.0,Curitiba,2017-01-29,560
AB1006,4.0,Curitiba,2017-01-29,66
AB1009,4.0,Guarulhos,2017-01-29,536
AB1013,4.0,Guarulhos,2017-01-29,185
AB1005,4.0,São Paulo,2017-01-29,424
AB1023,5.0,Rio de Janeiro,2017-01-29,694
AB1006,2.0,Rio de Janeiro,2017-01-29,749
AB1022,3.0,Guarulhos,2017-01-29,184
AB1021,2.0,Rio de Janeiro,2017-01-29,213
AB1020,2.0,Guarulhos,2017-01-29,596
AB1009,4.0,Belo Horizonte,2017-01-29,550
AB1016,4.0,Belo Horizonte,2017-01-29,508
AB1024,4.0,Porto Alegre,2017-01-29,668
AB1017,5.0,Campinas,2017-01-29,265
AB1007,1.0,Recife,2017-01-29,398
AB1023,5.0,Belo Horizonte,2017-01-29,651
AB1006,1.0,Fortaleza,2017-01-29,818
AB1012,2.0,Rio de Janeiro,2017-01-29,462
AB1001,3.0,Rio de Janeiro,2017-01-29,155
AB1011,4.0,Campinas,2017-01-29,151
AB1001,5.0,Niterói,2017-01-29,236
AB1020,4.0,Rio de Janeiro,2017-01-29,195
AB1020,4.0,Salvador,2017-01-29,285
AB1017,1.0,Campinas,2017-01-29,208
AB1003,5.0,Guarulhos,2017-01-29,623
AB1006,3.0,Niterói,2017-01-29,756
AB1020,3.0,Campinas,2017-01-29,618
AB1016,2.0,Curitiba,2017-01-29,346
AB1021,4.0,Porto Alegre,2017-01-29,696
AB1022,2.0,Nova Iguaço,2017-01-29,543
AB1015,1.0,Niterói,2017-01-29,42
AB1004,5.0,Campinas,2017-01-30,347
AB1021,2.0,Porto Alegre,2017-01-30,811
AB1014,3.0,Guarulhos,2017-01-30,457
AB1016,5.0,Rio de Janeiro,2017-01-30,531
AB1020,5.0,Guarulhos,2017-01-30,502
AB1001,2.0,Curitiba,2017-01-30,637
AB1022,5.0,Porto Alegre,2017-01-30,68
AB1008,1.0,Belo Horizonte,2017-01-30,590
AB1016,1.0,Nova Iguaço,2017-01-30,530
AB1013,5.0,Salvador,2017-01-30,482
AB1001,2.0,Guarulhos,2017-01-30,290
AB1011,1.0,Guarulhos,2017-01-30,596
AB1016,5.0,Rio de Janeiro,2017-01-30,226
AB1004,1.0,Recife,2017-01-30,335
AB1008,3.0,Niterói,2017-01-30,523
AB1003,3.0,Belo Horizonte,2017-01-30,550
AB1004,1.0,Goiânia,2017-01-30,387
AB1003,1.0,Belo Horizonte,2017-01-30,497
AB1005,3.0,Salvador,2017-01-30,692
AB1005,4.0,Goiânia,2017-01-30,65
AB1024,1.0,Belo Horizonte,2017-01-30,359
AB1004,1.0,Niterói,2017-01-30,42
AB1016,3.0,Fortaleza,2017-01-30,461
AB1018,3.0,Nova Iguaço,2017-01-30,24
AB1013,3.0,Curitiba,2017-01-30,22
AB1015,2.0,Guarulhos,2017-01-30,62
AB1014,2.0,Campinas,2017-01-30,739
AB1006,3.0,Guarulhos,2017-01-30,187
AB1016,3.0,Porto Alegre,2017-01-30,378
AB1019,5.0,Porto Alegre,2017-01-30,794
AB1023,4.0,Belo Horizonte,2017-01-30,357
AB1020,1.0,Guarulhos,2017-01-30,84
AB1007,2.0,Fortaleza,2017-01-30,133
AB1024,4.0,Niterói,2017-01-30,434
AB1019,4.0,Rio de Janeiro,2017-01-30,76
AB1014,1.0,Fortaleza,2017-01-30,183
AB1022,2.0,Guarulhos,2017-01-30,364
AB1019,5.0,Fortaleza,2017-01-31,91
AB1005,1.0,Niterói,2017-01-31,514
AB1011,4.0,Goiânia,2017-01-31,614
AB1012,3.0,Nova Iguaço,2017-01-31,149
AB1018,2.0,São Paulo,2017-01-31,541
AB1018,3.0,Rio de Janeiro,2017-01-31,625
AB1016,3.0,Curitiba,2017-01-31,699
AB1020,2.0,Rio de Janeiro,2017-01-31,3
AB1022,3.0,Recife,2017-01-31,566
AB1005,3.0,Salvador,2017-01-31,675
AB1006,1.0,Porto Alegre,2017-01-31,267
AB1022,4.0,Belo Horizonte,2017-01-31,357
AB1012,2.0,Porto Alegre,2017-01-31,253
AB1003,5.0,Goiânia,2017-01-31,582
AB1020,3.0,Goiânia,2017-01-31,539
AB1006,1.0,Fortaleza,2017-01-31,703
AB1024,1.0,São Paulo,2017-01-31,728
AB1024,1.0,Nova Iguaço,2017-01-31,477
AB1003,2.0,Guarulhos,2017-01-31,630
AB1010,1.0,Recife,2017-01-31,370
AB1001,5.0,Nova Iguaço,2017-01-31,278
AB1014,2.0,Fortaleza,2017-01-31,269
AB1009,3.0,Niterói,2017-01-31,46
AB1008,5.0,Niterói,2017-01-31,731
AB1017,4.0,Curitiba,2017-01-31,720
AB1018,1.0,Goiânia,2017-01-31,8
AB1020,2.0,Guarulhos,2017-01-31,457
AB1001,3.0,Niterói,2017-01-31,731
AB1014,1.0,Nova Iguaço,2017-01-31,281
AB1009,3.0,Guarulhos,2017-01-31,187
AB1017,2.0,São Paulo,2017-01-31,650
AB1024,3.0,Curitiba,2017-01-31,619
AB1010,4.0,Goiânia,2017-01-31,89
AB1001,2.0,Guarulhos,2017-01-31,84
AB1024,3.0,Guarulhos,2017-02-01,410
AB1006,1.0,Curitiba,2017-02-01,293
AB1001,2.0,Fortaleza,2017-02-01,703
AB1004,5.0,Curitiba,2017-02-01,346
AB1021,3.0,Rio de Janeiro,2017-02-01,377
AB1010,1.0,Rio de Janeiro,2017-02-01,652
AB1017,4.0,Rio de Janeiro,2017-02-01,325
AB1015,4.0,Salvador,2017-02-01,237
AB1008,1.0,Rio de Janeiro,2017-02-01,407
AB1023,4.0,Niterói,2017-02-01,584
AB1021,2.0,Fortaleza,2017-02-01,687
AB1013,1.0,Porto Alegre,2017-02-01,230
AB1002,3.0,Fortaleza,2017-02-01,719
AB1016,5.0,Curitiba,2017-02-01,210
AB1015,3.0,Goiânia,2017-02-01,274
AB1020,2.0,Curitiba,2017-02-01,628
AB1024,3.0,Belo Horizonte,2017-02-01,581
AB1024,3.0,Recife,2017-02-01,513
AB1012,2.0,Niterói,2017-02-01,488
AB1016,1.0,Porto Alegre,2017-02-01,181
AB1004,3.0,Curitiba,2017-02-01,343
AB1010,3.0,Niterói,2017-02-01,10
AB1006,2.0,Guarulhos,2017-02-01,142
AB1014,1.0,Guarulhos,2017-02-01,37
AB1013,1.0,Recife,2017-02-02,39
AB1001,3.0,Goiânia,2017-02-02,674
AB1014,1.0,Niterói,2017-02-02,451
AB1023,1.0,Nova Iguaço,2017-02-02,576
AB1013,1.0,Campinas,2017-02-02,447
AB1013,1.0,Recife,2017-02-02,449
AB1001,4.0,Porto Alegre,2017-02-02,203
AB1023,2.0,Rio de Janeiro,2017-02-02,443
AB1002,4.0,Rio de Janeiro,2017-02-02,134
